Delivery Date,Delivery Hour,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,DayStatus,Temperature in F,Load in Houston,Settlement Point Price
11/22/2016,20,N,LZ_HOUSTON,LZ,Weekday,49,11624.5,19.62
11/22/2016,21,N,LZ_HOUSTON,LZ,Weekday,49,11394.4,19.54
11/22/2016,22,N,LZ_HOUSTON,LZ,Weekday,48,11113.14,19.11
11/22/2016,23,N,LZ_HOUSTON,LZ,Weekday,46,10580.16,18.05
11/22/2016,24,N,LZ_HOUSTON,LZ,Weekday,46,9940.06,18.64
11/23/2016,1,N,LZ_HOUSTON,LZ,Weekday,45,9347.66,17.03
11/23/2016,2,N,LZ_HOUSTON,LZ,Weekday,44,8981.86,16.1
11/23/2016,3,N,LZ_HOUSTON,LZ,Weekday,43,8785.19,16.16
11/23/2016,4,N,LZ_HOUSTON,LZ,Weekday,43,8738.12,14.09
11/23/2016,5,N,LZ_HOUSTON,LZ,Weekday,42,8829.91,14.73
11/23/2016,6,N,LZ_HOUSTON,LZ,Weekday,45,9234.24,14.85
11/23/2016,7,N,LZ_HOUSTON,LZ,Weekday,43,9726.23,16.77
11/23/2016,8,N,LZ_HOUSTON,LZ,Weekday,41,9986.34,17.82
11/23/2016,9,N,LZ_HOUSTON,LZ,Weekday,42,10406.11,19.7
11/23/2016,10,N,LZ_HOUSTON,LZ,Weekday,42,10627.87,19.57
11/23/2016,11,N,LZ_HOUSTON,LZ,Weekday,41,10766.84,20.38
11/23/2016,13,N,LZ_HOUSTON,LZ,Weekday,43,11053.93,31.04
11/23/2016,14,N,LZ_HOUSTON,LZ,Weekday,44,11157.58,33.79
11/23/2016,15,N,LZ_HOUSTON,LZ,Weekday,45,11244.59,27.99
11/23/2016,16,N,LZ_HOUSTON,LZ,Weekday,45,11200.78,24.59
11/23/2016,17,N,LZ_HOUSTON,LZ,Weekday,45,10911.12,32.99
11/23/2016,18,N,LZ_HOUSTON,LZ,Weekday,47,10792.42,35.16
11/23/2016,19,N,LZ_HOUSTON,LZ,Weekday,46,10807.9,27.6
11/23/2016,20,N,LZ_HOUSTON,LZ,Weekday,46,10534.75,32.94
11/23/2016,21,N,LZ_HOUSTON,LZ,Weekday,48,10263.37,23.32
11/23/2016,22,N,LZ_HOUSTON,LZ,Weekday,48,9908.27,28.08
11/23/2016,23,N,LZ_HOUSTON,LZ,Weekday,48,9462.52,20.04
11/23/2016,24,N,LZ_HOUSTON,LZ,Weekday,47,8893.46,19.35
11/24/2016,1,N,LZ_HOUSTON,LZ,Public Holiday,47,8381.73,18.28
11/24/2016,2,N,LZ_HOUSTON,LZ,Public Holiday,46,8081.86,17.48
11/24/2016,3,N,LZ_HOUSTON,LZ,Public Holiday,46,7863.16,16.34
11/24/2016,4,N,LZ_HOUSTON,LZ,Public Holiday,46,7811.76,15.89
11/24/2016,5,N,LZ_HOUSTON,LZ,Public Holiday,46,7880.46,15.78
11/24/2016,6,N,LZ_HOUSTON,LZ,Public Holiday,39,8059.01,15.88
11/24/2016,7,N,LZ_HOUSTON,LZ,Public Holiday,46,8334.58,16.17
11/24/2016,8,N,LZ_HOUSTON,LZ,Public Holiday,46,8471.97,15.96
11/24/2016,9,N,LZ_HOUSTON,LZ,Public Holiday,46,8940.85,16.61
11/24/2016,10,N,LZ_HOUSTON,LZ,Public Holiday,45,9337.36,18.89
11/24/2016,11,N,LZ_HOUSTON,LZ,Public Holiday,45,9682.73,19.35
11/24/2016,12,N,LZ_HOUSTON,LZ,Public Holiday,45,9842.36,20.99
11/24/2016,13,N,LZ_HOUSTON,LZ,Public Holiday,45,9917.78,21.05
11/24/2016,14,N,LZ_HOUSTON,LZ,Public Holiday,44,9935.26,21.08
11/24/2016,15,N,LZ_HOUSTON,LZ,Public Holiday,44,9912.55,20.35
11/24/2016,16,N,LZ_HOUSTON,LZ,Public Holiday,45,9782.63,19.65
11/24/2016,17,N,LZ_HOUSTON,LZ,Public Holiday,46,9457.23,19.43
11/24/2016,18,N,LZ_HOUSTON,LZ,Public Holiday,48,9373.59,19.5
11/24/2016,19,N,LZ_HOUSTON,LZ,Public Holiday,48,9422.69,19.36
11/24/2016,20,N,LZ_HOUSTON,LZ,Public Holiday,47,9186.25,18.71
11/24/2016,21,N,LZ_HOUSTON,LZ,Public Holiday,46,9052.88,18.46
11/24/2016,22,N,LZ_HOUSTON,LZ,Public Holiday,44,8893.88,17.77
11/24/2016,23,N,LZ_HOUSTON,LZ,Public Holiday,43,8660.51,17.63
11/24/2016,24,N,LZ_HOUSTON,LZ,Public Holiday,44,8302.76,17.24
11/25/2016,1,N,LZ_HOUSTON,LZ,Weekday,43,8083.17,15.56
11/25/2016,2,N,LZ_HOUSTON,LZ,Weekday,42,7891.4,1.77
11/25/2016,3,N,LZ_HOUSTON,LZ,Weekday,43,7761.98,3.58
11/25/2016,4,N,LZ_HOUSTON,LZ,Weekday,42,7710.91,2.43
11/25/2016,5,N,LZ_HOUSTON,LZ,Weekday,43,7804.75,8.03
11/25/2016,6,N,LZ_HOUSTON,LZ,Weekday,42,8034.42,12.85
11/25/2016,7,N,LZ_HOUSTON,LZ,Weekday,42,8352.3,16.09
11/25/2016,8,N,LZ_HOUSTON,LZ,Weekday,42,8428.91,16.34
11/25/2016,9,N,LZ_HOUSTON,LZ,Weekday,41,8781.71,16.66
11/25/2016,10,N,LZ_HOUSTON,LZ,Weekday,41,9159.8,18.05
11/25/2016,11,N,LZ_HOUSTON,LZ,Weekday,40,9479.31,19.32
11/25/2016,12,N,LZ_HOUSTON,LZ,Weekday,40,9639.88,19.63
11/25/2016,13,N,LZ_HOUSTON,LZ,Weekday,39,9691.29,20.11
11/25/2016,14,N,LZ_HOUSTON,LZ,Weekday,39,9755.4,20.04
11/25/2016,15,N,LZ_HOUSTON,LZ,Weekday,38,9767.65,20.17
11/25/2016,16,N,LZ_HOUSTON,LZ,Weekday,38,9785.56,19.78
11/25/2016,17,N,LZ_HOUSTON,LZ,Weekday,39,9734.34,19.57
11/25/2016,18,N,LZ_HOUSTON,LZ,Weekday,39,9981.56,24.55
11/25/2016,19,N,LZ_HOUSTON,LZ,Weekday,39,10096.37,21.72
11/25/2016,20,N,LZ_HOUSTON,LZ,Weekday,40,9950.96,20.27
11/25/2016,21,N,LZ_HOUSTON,LZ,Weekday,42,9734.45,19.57
11/25/2016,22,N,LZ_HOUSTON,LZ,Weekday,42,9460.77,19.47
11/25/2016,23,N,LZ_HOUSTON,LZ,Weekday,43,9124.61,19.46
11/25/2016,24,N,LZ_HOUSTON,LZ,Weekday,42,8679.05,17.89
11/26/2016,1,N,LZ_HOUSTON,LZ,Weekend,42,8285.15,18.26
11/26/2016,2,N,LZ_HOUSTON,LZ,Weekend,42,8013.94,18.81
11/26/2016,3,N,LZ_HOUSTON,LZ,Weekend,42,7828.75,18.01
11/26/2016,4,N,LZ_HOUSTON,LZ,Weekend,41,7747.58,17.79
11/26/2016,5,N,LZ_HOUSTON,LZ,Weekend,41,7752.59,17.83
11/26/2016,6,N,LZ_HOUSTON,LZ,Weekend,40,7860.46,18.66
11/26/2016,7,N,LZ_HOUSTON,LZ,Weekend,40,8079.27,19.47
11/26/2016,8,N,LZ_HOUSTON,LZ,Weekend,40,8180.57,19.47
11/26/2016,9,N,LZ_HOUSTON,LZ,Weekend,40,8576.96,20.13
11/26/2016,10,N,LZ_HOUSTON,LZ,Weekend,40,8993.8,21.62
11/26/2016,11,N,LZ_HOUSTON,LZ,Weekend,39,9296.44,21.88
11/26/2016,12,N,LZ_HOUSTON,LZ,Weekend,39,9505.3,19.41
11/26/2016,13,N,LZ_HOUSTON,LZ,Weekend,39,9605.41,22.03
11/26/2016,14,N,LZ_HOUSTON,LZ,Weekend,39,9621.74,21.45
11/26/2016,15,N,LZ_HOUSTON,LZ,Weekend,39,9573.27,19.46
11/26/2016,16,N,LZ_HOUSTON,LZ,Weekend,39,9545.34,18.99
11/26/2016,17,N,LZ_HOUSTON,LZ,Weekend,39,9486.29,18.41
11/26/2016,18,N,LZ_HOUSTON,LZ,Weekend,39,9771.68,19.71
11/26/2016,19,N,LZ_HOUSTON,LZ,Weekend,41,10031.35,20.81
11/26/2016,20,N,LZ_HOUSTON,LZ,Weekend,41,9870.81,19.13
11/26/2016,21,N,LZ_HOUSTON,LZ,Weekend,40,9697.86,18.61
11/26/2016,22,N,LZ_HOUSTON,LZ,Weekend,40,9440.93,17.88
11/26/2016,23,N,LZ_HOUSTON,LZ,Weekend,42,9090.65,15.21
11/26/2016,24,N,LZ_HOUSTON,LZ,Weekend,42,8707.52,13.38
11/27/2016,1,N,LZ_HOUSTON,LZ,Weekend,43,8304.56,7.93
11/27/2016,2,N,LZ_HOUSTON,LZ,Weekend,44,8054.52,1.34
11/27/2016,3,N,LZ_HOUSTON,LZ,Weekend,41,7873.7,2.58
11/27/2016,9,N,LZ_HOUSTON,LZ,Weekend,39,8465.15,13.14
11/27/2016,10,N,LZ_HOUSTON,LZ,Weekend,38,8828.18,10.75
11/27/2016,11,N,LZ_HOUSTON,LZ,Weekend,37,9110.86,2.01
11/27/2016,12,N,LZ_HOUSTON,LZ,Weekend,37,9349.51,7
11/27/2016,13,N,LZ_HOUSTON,LZ,Weekend,38,9520.62,13.16
11/27/2016,14,N,LZ_HOUSTON,LZ,Weekend,40,9672.44,12.42
11/27/2016,15,N,LZ_HOUSTON,LZ,Weekend,39,9709.33,15.31
11/27/2016,16,N,LZ_HOUSTON,LZ,Weekend,40,9723.97,15.72
11/27/2016,17,N,LZ_HOUSTON,LZ,Weekend,42,9779.25,15.17
11/27/2016,18,N,LZ_HOUSTON,LZ,Weekend,44,10316.75,17.4
11/27/2016,19,N,LZ_HOUSTON,LZ,Weekend,44,10764.68,17.67
11/27/2016,20,N,LZ_HOUSTON,LZ,Weekend,46,10770.38,17.52
11/27/2016,21,N,LZ_HOUSTON,LZ,Weekend,49,10542.28,17.34
11/27/2016,22,N,LZ_HOUSTON,LZ,Weekend,49,10224.5,17.17
11/27/2016,23,N,LZ_HOUSTON,LZ,Weekend,46,9726.32,15.11
11/27/2016,24,N,LZ_HOUSTON,LZ,Weekend,47,9199.56,10.76
11/28/2016,1,N,LZ_HOUSTON,LZ,Weekday,43,8867.37,11.31
11/28/2016,2,N,LZ_HOUSTON,LZ,Weekday,39,8636.4,13.11
11/28/2016,3,N,LZ_HOUSTON,LZ,Weekday,39,8547.84,14.31
11/28/2016,4,N,LZ_HOUSTON,LZ,Weekday,36,8604.4,14.03
11/28/2016,5,N,LZ_HOUSTON,LZ,Weekday,36,8841.87,15.34
11/28/2016,6,N,LZ_HOUSTON,LZ,Weekday,37,9443.8,17.7
11/28/2016,7,N,LZ_HOUSTON,LZ,Weekday,36,10296.27,18.63
11/28/2016,8,N,LZ_HOUSTON,LZ,Weekday,36,10667.45,17.45
11/28/2016,9,N,LZ_HOUSTON,LZ,Weekday,39,10924.21,17.48
11/28/2016,10,N,LZ_HOUSTON,LZ,Weekday,37,11202.5,18.17
11/28/2016,11,N,LZ_HOUSTON,LZ,Weekday,34,11495.74,19.43
11/28/2016,12,N,LZ_HOUSTON,LZ,Weekday,31,11870.26,20.62
11/28/2016,13,N,LZ_HOUSTON,LZ,Weekday,33,12206.56,54.28
11/28/2016,14,N,LZ_HOUSTON,LZ,Weekday,34,12399.29,56.91
11/28/2016,15,N,LZ_HOUSTON,LZ,Weekday,36,12448.72,108.85
11/28/2016,17,N,LZ_HOUSTON,LZ,Weekday,45,12229.84,28.61
11/28/2016,18,N,LZ_HOUSTON,LZ,Weekday,46,12187.16,69.64
11/28/2016,19,N,LZ_HOUSTON,LZ,Weekday,49,12200.54,75.87
11/28/2016,20,N,LZ_HOUSTON,LZ,Weekday,53,11863.77,25.57
11/28/2016,22,N,LZ_HOUSTON,LZ,Weekday,55,10933.66,22.23
11/28/2016,23,N,LZ_HOUSTON,LZ,Weekday,55,10182.16,19.67
11/28/2016,24,N,LZ_HOUSTON,LZ,Weekday,53,9427.53,17.43
11/29/2016,1,N,LZ_HOUSTON,LZ,Weekday,48,8955.37,15.47
11/29/2016,2,N,LZ_HOUSTON,LZ,Weekday,45,8680.7,15.71
11/29/2016,3,N,LZ_HOUSTON,LZ,Weekday,44,8513.56,15.95
11/29/2016,4,N,LZ_HOUSTON,LZ,Weekday,43,8506.88,16.8
11/29/2016,5,N,LZ_HOUSTON,LZ,Weekday,42,8717.41,17.34
11/29/2016,6,N,LZ_HOUSTON,LZ,Weekday,42,9356.97,18.59
11/29/2016,7,N,LZ_HOUSTON,LZ,Weekday,40,10185.82,21.2
11/29/2016,8,N,LZ_HOUSTON,LZ,Weekday,39,10411.73,21.89
11/29/2016,9,N,LZ_HOUSTON,LZ,Weekday,39,10601.08,41.67
11/29/2016,10,N,LZ_HOUSTON,LZ,Weekday,38,10985.23,20.26
11/29/2016,11,N,LZ_HOUSTON,LZ,Weekday,37,11516.68,19.99
11/29/2016,12,N,LZ_HOUSTON,LZ,Weekday,37,11986.89,21.92
11/29/2016,13,N,LZ_HOUSTON,LZ,Weekday,36,12339.65,23.51
11/29/2016,14,N,LZ_HOUSTON,LZ,Weekday,37,12628.61,26.3
11/29/2016,15,N,LZ_HOUSTON,LZ,Weekday,39,12692.87,28.55
11/29/2016,16,N,LZ_HOUSTON,LZ,Weekday,42,12665.07,23.09
11/29/2016,17,N,LZ_HOUSTON,LZ,Weekday,47,12553.1,21.56
11/29/2016,18,N,LZ_HOUSTON,LZ,Weekday,53,12716.44,25.3
11/29/2016,20,N,LZ_HOUSTON,LZ,Weekday,59,12447.87,23.04
11/29/2016,21,N,LZ_HOUSTON,LZ,Weekday,62,12055.7,23.52
11/29/2016,22,N,LZ_HOUSTON,LZ,Weekday,62,11505.01,19.4
11/29/2016,24,N,LZ_HOUSTON,LZ,Weekday,60,9817.11,16.25
11/30/2016,1,N,LZ_HOUSTON,LZ,Weekday,54,9154.37,18.09
11/30/2016,2,N,LZ_HOUSTON,LZ,Weekday,50,8752.73,16.51
11/30/2016,3,N,LZ_HOUSTON,LZ,Weekday,49,8493.18,14.32
11/30/2016,4,N,LZ_HOUSTON,LZ,Weekday,48,8370.9,14.68
11/30/2016,5,N,LZ_HOUSTON,LZ,Weekday,46,8466.78,16.81
11/30/2016,6,N,LZ_HOUSTON,LZ,Weekday,45,8960.93,18.24
11/30/2016,7,N,LZ_HOUSTON,LZ,Weekday,44,9706.37,19.37
11/30/2016,8,N,LZ_HOUSTON,LZ,Weekday,44,9903.9,19.75
11/30/2016,9,N,LZ_HOUSTON,LZ,Weekday,42,9981.14,19.95
11/30/2016,10,N,LZ_HOUSTON,LZ,Weekday,42,10106.71,20.93
11/30/2016,11,N,LZ_HOUSTON,LZ,Weekday,42,10299.58,19.29
11/30/2016,12,N,LZ_HOUSTON,LZ,Weekday,42,10429.62,20.05
11/30/2016,13,N,LZ_HOUSTON,LZ,Weekday,42,10486.81,19.62
11/30/2016,14,N,LZ_HOUSTON,LZ,Weekday,41,10605.64,19.62
11/30/2016,15,N,LZ_HOUSTON,LZ,Weekday,43,10649.9,19.8
11/30/2016,16,N,LZ_HOUSTON,LZ,Weekday,48,10581.58,19.63
11/30/2016,17,N,LZ_HOUSTON,LZ,Weekday,54,10443.23,19.79
11/30/2016,18,N,LZ_HOUSTON,LZ,Weekday,61,10639.97,22.2
11/30/2016,19,N,LZ_HOUSTON,LZ,Weekday,65,10895.64,22.89
11/30/2016,20,N,LZ_HOUSTON,LZ,Weekday,68,10758.84,21.53
11/30/2016,21,N,LZ_HOUSTON,LZ,Weekday,70,10532.31,21.05
11/30/2016,22,N,LZ_HOUSTON,LZ,Weekday,69,10139.78,20.03
11/30/2016,23,N,LZ_HOUSTON,LZ,Weekday,69,9542.91,19.69
11/30/2016,24,N,LZ_HOUSTON,LZ,Weekday,66,8923.46,19.55
12/1/2016,1,N,LZ_HOUSTON,LZ,Weekday,64,8411.6,19.14
12/1/2016,2,N,LZ_HOUSTON,LZ,Weekday,62,8188.04,17.93
12/1/2016,3,N,LZ_HOUSTON,LZ,Weekday,59,8108.28,17.55
12/1/2016,4,N,LZ_HOUSTON,LZ,Weekday,56,8199.63,17.86
12/1/2016,5,N,LZ_HOUSTON,LZ,Weekday,54,8444.29,18.24
12/1/2016,6,N,LZ_HOUSTON,LZ,Weekday,53,9156.67,19.06
12/1/2016,7,N,LZ_HOUSTON,LZ,Weekday,53,10192.18,21.83
12/1/2016,8,N,LZ_HOUSTON,LZ,Weekday,48,10364.64,20.75
12/1/2016,9,N,LZ_HOUSTON,LZ,Weekday,50,10413.08,20.14
12/1/2016,10,N,LZ_HOUSTON,LZ,Weekday,50,10444.97,17.9
12/1/2016,11,N,LZ_HOUSTON,LZ,Weekday,53,10435.45,20.53
12/1/2016,12,N,LZ_HOUSTON,LZ,Weekday,53,10340.45,19.98
12/1/2016,13,N,LZ_HOUSTON,LZ,Weekday,53,10181.18,19.62
12/1/2016,14,N,LZ_HOUSTON,LZ,Weekday,54,10139.86,19.67
12/1/2016,15,N,LZ_HOUSTON,LZ,Weekday,57,10089.76,20.36
12/1/2016,16,N,LZ_HOUSTON,LZ,Weekday,58,10017.25,21.14
12/1/2016,17,N,LZ_HOUSTON,LZ,Weekday,59,9980.78,21
12/1/2016,18,N,LZ_HOUSTON,LZ,Weekday,63,10451.37,26.63
12/1/2016,19,N,LZ_HOUSTON,LZ,Weekday,65,10706.13,25.74
12/1/2016,20,N,LZ_HOUSTON,LZ,Weekday,68,10657.77,23.41
12/1/2016,21,N,LZ_HOUSTON,LZ,Weekday,69,10538.94,21.64
12/1/2016,22,N,LZ_HOUSTON,LZ,Weekday,64,10219.9,21.05
12/1/2016,23,N,LZ_HOUSTON,LZ,Weekday,70,9637.47,22.5
12/1/2016,24,N,LZ_HOUSTON,LZ,Weekday,62,9047.82,19.49
12/2/2016,1,N,LZ_HOUSTON,LZ,Weekday,65,8646.18,18.14
12/2/2016,2,N,LZ_HOUSTON,LZ,Weekday,65,8388.8,17.78
12/2/2016,3,N,LZ_HOUSTON,LZ,Weekday,58,8262.01,17.66
12/2/2016,4,N,LZ_HOUSTON,LZ,Weekday,58,8249.8,18.92
12/2/2016,5,N,LZ_HOUSTON,LZ,Weekday,58,8446.67,19.23
12/2/2016,6,N,LZ_HOUSTON,LZ,Weekday,63,9021.3,19.7
12/2/2016,7,N,LZ_HOUSTON,LZ,Weekday,63,9867.76,25.04
12/2/2016,8,N,LZ_HOUSTON,LZ,Weekday,63,9998.47,22.84
12/2/2016,9,N,LZ_HOUSTON,LZ,Weekday,62,10107.62,23.83
12/2/2016,10,N,LZ_HOUSTON,LZ,Weekday,61,10262.98,24.32
12/2/2016,11,N,LZ_HOUSTON,LZ,Weekday,61,10327.74,23.7
12/2/2016,12,N,LZ_HOUSTON,LZ,Weekday,61,10337.33,21.96
12/2/2016,13,N,LZ_HOUSTON,LZ,Weekday,61,10305.65,20.46
12/2/2016,14,N,LZ_HOUSTON,LZ,Weekday,61,10329.95,20.2
12/2/2016,15,N,LZ_HOUSTON,LZ,Weekday,61,10224.98,19.83
12/2/2016,16,N,LZ_HOUSTON,LZ,Weekday,63,10172.03,19.77
12/2/2016,17,N,LZ_HOUSTON,LZ,Weekday,66,10260.32,20.22
12/2/2016,18,N,LZ_HOUSTON,LZ,Weekday,71,10598.25,22.67
12/2/2016,19,N,LZ_HOUSTON,LZ,Weekday,73,10585.74,22.47
12/2/2016,20,N,LZ_HOUSTON,LZ,Weekday,67,10397.83,21.49
12/2/2016,21,N,LZ_HOUSTON,LZ,Weekday,75,10227.25,21.12
12/2/2016,22,N,LZ_HOUSTON,LZ,Weekday,76,9980.88,20.05
12/2/2016,23,N,LZ_HOUSTON,LZ,Weekday,76,9581.41,20.01
12/2/2016,24,N,LZ_HOUSTON,LZ,Weekday,74,9089.51,19.69
12/3/2016,1,N,LZ_HOUSTON,LZ,Weekend,70,8668.07,19.55
12/3/2016,2,N,LZ_HOUSTON,LZ,Weekend,67,8387.79,19.81
12/3/2016,3,N,LZ_HOUSTON,LZ,Weekend,65,8256.1,19.73
12/3/2016,4,N,LZ_HOUSTON,LZ,Weekend,64,8197.21,19.58
12/3/2016,5,N,LZ_HOUSTON,LZ,Weekend,56,8250.17,19.86
12/3/2016,6,N,LZ_HOUSTON,LZ,Weekend,63,8431.08,21
12/3/2016,7,N,LZ_HOUSTON,LZ,Weekend,56,8764.6,20.98
12/3/2016,8,N,LZ_HOUSTON,LZ,Weekend,56,9107.46,20.66
12/3/2016,9,N,LZ_HOUSTON,LZ,Weekend,57,9505.84,21.73
12/3/2016,10,N,LZ_HOUSTON,LZ,Weekend,56,9898.88,24.62
12/3/2016,11,N,LZ_HOUSTON,LZ,Weekend,61,10122.35,29.94
12/3/2016,12,N,LZ_HOUSTON,LZ,Weekend,61,10106.95,32.78
12/3/2016,13,N,LZ_HOUSTON,LZ,Weekend,61,10038.15,31.9
12/3/2016,14,N,LZ_HOUSTON,LZ,Weekend,61,9909.64,30.88
12/3/2016,15,N,LZ_HOUSTON,LZ,Weekend,62,9849.21,25.86
12/3/2016,16,N,LZ_HOUSTON,LZ,Weekend,63,9842.78,24.31
12/3/2016,17,N,LZ_HOUSTON,LZ,Weekend,66,9968.21,24.13
12/3/2016,18,N,LZ_HOUSTON,LZ,Weekend,63,10324.96,29.84
12/3/2016,19,N,LZ_HOUSTON,LZ,Weekend,73,10406.25,25.26
12/3/2016,20,N,LZ_HOUSTON,LZ,Weekend,77,10277.31,26.54
12/3/2016,21,N,LZ_HOUSTON,LZ,Weekend,78,10095.77,37.66
12/3/2016,22,N,LZ_HOUSTON,LZ,Weekend,79,9836.1,48.24
12/3/2016,23,N,LZ_HOUSTON,LZ,Weekend,79,9467.27,29.1
12/4/2016,1,N,LZ_HOUSTON,LZ,Weekend,71,8668.99,22.08
12/4/2016,2,N,LZ_HOUSTON,LZ,Weekend,69,8421.56,21.35
12/4/2016,3,N,LZ_HOUSTON,LZ,Weekend,68,8248.87,20.25
12/4/2016,4,N,LZ_HOUSTON,LZ,Weekend,69,8156.47,19.83
12/4/2016,5,N,LZ_HOUSTON,LZ,Weekend,69,8159.83,19.74
12/4/2016,6,N,LZ_HOUSTON,LZ,Weekend,68,8284.43,19.72
12/4/2016,7,N,LZ_HOUSTON,LZ,Weekend,68,8505.84,19.74
12/4/2016,8,N,LZ_HOUSTON,LZ,Weekend,68,8739.37,19.64
12/4/2016,9,N,LZ_HOUSTON,LZ,Weekend,69,9062.51,19.62
12/4/2016,10,N,LZ_HOUSTON,LZ,Weekend,69,9484.28,20.52
12/4/2016,11,N,LZ_HOUSTON,LZ,Weekend,69,9731.18,21.57
12/4/2016,12,N,LZ_HOUSTON,LZ,Weekend,70,9946.12,22.46
12/4/2016,13,N,LZ_HOUSTON,LZ,Weekend,69,10031.89,23.48
12/4/2016,14,N,LZ_HOUSTON,LZ,Weekend,70,10038.75,23.46
12/4/2016,15,N,LZ_HOUSTON,LZ,Weekend,69,10000.63,21.77
12/4/2016,16,N,LZ_HOUSTON,LZ,Weekend,70,10026.71,22.75
12/4/2016,17,N,LZ_HOUSTON,LZ,Weekend,72,10176.93,25.95
12/4/2016,18,N,LZ_HOUSTON,LZ,Weekend,74,10668.96,39.12
12/4/2016,19,N,LZ_HOUSTON,LZ,Weekend,75,10860.05,32.06
12/4/2016,20,N,LZ_HOUSTON,LZ,Weekend,78,10813.84,32.35
12/4/2016,21,N,LZ_HOUSTON,LZ,Weekend,79,10661.93,29.43
12/4/2016,22,N,LZ_HOUSTON,LZ,Weekend,79,10365.69,23.4
12/4/2016,23,N,LZ_HOUSTON,LZ,Weekend,79,9803.29,21.67
12/4/2016,24,N,LZ_HOUSTON,LZ,Weekend,77,9199.01,20.51
12/5/2016,1,N,LZ_HOUSTON,LZ,Weekday,75,8816.39,19.93
12/5/2016,2,N,LZ_HOUSTON,LZ,Weekday,73,8577.17,19.81
12/5/2016,3,N,LZ_HOUSTON,LZ,Weekday,72,8499.32,19.67
12/5/2016,4,N,LZ_HOUSTON,LZ,Weekday,72,8553.46,19.73
12/5/2016,5,N,LZ_HOUSTON,LZ,Weekday,72,8837.55,19.96
12/5/2016,6,N,LZ_HOUSTON,LZ,Weekday,72,9544.71,21.55
12/5/2016,7,N,LZ_HOUSTON,LZ,Weekday,72,10457.63,23.47
12/5/2016,8,N,LZ_HOUSTON,LZ,Weekday,73,10793.81,23.93
12/5/2016,9,N,LZ_HOUSTON,LZ,Weekday,73,10858.32,23.38
12/5/2016,10,N,LZ_HOUSTON,LZ,Weekday,73,10957.59,23.3
12/5/2016,11,N,LZ_HOUSTON,LZ,Weekday,73,11033.05,22.95
12/5/2016,12,N,LZ_HOUSTON,LZ,Weekday,73,11053.21,21.79
12/5/2016,13,N,LZ_HOUSTON,LZ,Weekday,72,10982.38,20.89
12/5/2016,14,N,LZ_HOUSTON,LZ,Weekday,72,10946.43,20.43
12/5/2016,15,N,LZ_HOUSTON,LZ,Weekday,72,10891.71,19.83
12/5/2016,16,N,LZ_HOUSTON,LZ,Weekday,73,10872.61,19.82
12/5/2016,17,N,LZ_HOUSTON,LZ,Weekday,64,10928.56,19.8
12/5/2016,18,N,LZ_HOUSTON,LZ,Weekday,57,11349.77,21.43
12/5/2016,19,N,LZ_HOUSTON,LZ,Weekday,55,11612.8,21.73
12/5/2016,20,N,LZ_HOUSTON,LZ,Weekday,54,11517.55,20.72
12/5/2016,21,N,LZ_HOUSTON,LZ,Weekday,49,11319.2,20.24
12/5/2016,22,N,LZ_HOUSTON,LZ,Weekday,48,10801.12,19.51
12/5/2016,23,N,LZ_HOUSTON,LZ,Weekday,46,10107.03,19.08
12/5/2016,24,N,LZ_HOUSTON,LZ,Weekday,43,9458.16,12.03
12/6/2016,1,N,LZ_HOUSTON,LZ,Weekday,42,9024.85,14.96
12/6/2016,2,N,LZ_HOUSTON,LZ,Weekday,42,8792.63,13.59
12/6/2016,3,N,LZ_HOUSTON,LZ,Weekday,41,8692.32,8.31
12/6/2016,4,N,LZ_HOUSTON,LZ,Weekday,41,8703.64,8.34
12/6/2016,5,N,LZ_HOUSTON,LZ,Weekday,41,8964.06,13.22
12/6/2016,6,N,LZ_HOUSTON,LZ,Weekday,41,9663.84,13.62
12/6/2016,7,N,LZ_HOUSTON,LZ,Weekday,37,10666.69,18.73
12/6/2016,8,N,LZ_HOUSTON,LZ,Weekday,37,10800.33,18.51
12/6/2016,9,N,LZ_HOUSTON,LZ,Weekday,40,10710.27,17.64
12/6/2016,10,N,LZ_HOUSTON,LZ,Weekday,38,10656.71,17.19
12/6/2016,11,N,LZ_HOUSTON,LZ,Weekday,38,10564.08,19.92
12/6/2016,12,N,LZ_HOUSTON,LZ,Weekday,38,10505.19,22.34
12/6/2016,13,N,LZ_HOUSTON,LZ,Weekday,38,10430.89,23.83
12/6/2016,14,N,LZ_HOUSTON,LZ,Weekday,38,10419.51,25.82
12/6/2016,15,N,LZ_HOUSTON,LZ,Weekday,38,10421.28,26.37
12/6/2016,16,N,LZ_HOUSTON,LZ,Weekday,38,10339.86,27.01
12/6/2016,17,N,LZ_HOUSTON,LZ,Weekday,38,10266.39,28.12
12/6/2016,18,N,LZ_HOUSTON,LZ,Weekday,38,10600.72,41.35
12/6/2016,19,N,LZ_HOUSTON,LZ,Weekday,38,10856.74,68.09
12/6/2016,20,N,LZ_HOUSTON,LZ,Weekday,40,10760.93,32.96
12/6/2016,21,N,LZ_HOUSTON,LZ,Weekday,40,10584.39,30.54
12/6/2016,22,N,LZ_HOUSTON,LZ,Weekday,40,10238.86,25.83
12/6/2016,23,N,LZ_HOUSTON,LZ,Weekday,41,9690.24,24.41
12/6/2016,24,N,LZ_HOUSTON,LZ,Weekday,39,9039.58,22.12
